,V1_count,V1_geod,V1_max,alpha,beta,depth,ffa_count,ffa_geod,ffa_max,ffg_count,ffg_geod,ffg_max,gof,hemi,model,n_tasks,ns,power,source_max,subject
1405,0.0,3.0090514070214196,0.39179632545654314,1.0,0.05,0.9,0.1111111111111111,5.328702902167223,0.6173145132345325,0.5555555555555556,4.055574112751957,0.6173145132345325,0.3172555275644092,rh,re-mwe-S16,16.0,2317.0,1.0,2.7659564528840477,sub018
1406,0.1111111111111111,2.4672662411530086,1.0,1.0,0.05,0.9,0.0,5.489504316361271,0.0687064859841828,0.0,5.0246244329145116,0.4549296584868226,0.40366382290727876,lh,re-mwe-S16,16.0,2304.0,1.0,6.049643080790022,sub019
1407,0.0,8.742928070707212,0.5044376110241774,1.0,0.05,0.9,0.0,2.0915989148774816,0.17869753377016478,0.1111111111111111,3.417655995004985,0.7515197284979472,0.40366382290727876,rh,re-mwe-S16,16.0,2317.0,1.0,6.008256308978596,sub019
1408,0.0,9.560539945637355,0.0,2,0.6,0.9,0.0,11.33915642452421,0.0,0.0,10.518261468571042,0.0,1.2665267808964487e-06,lh,re-mwe-S16,16.0,1.0,1.0,6.742776770870518e-09,sub002
1409,0.0,5.983377805792484,0.0,2,0.6,0.9,0.0,2.440661659896087,0.0,0.6666666666666666,2.038478744239785,1.0,1.2665267808964487e-06,rh,re-mwe-S16,16.0,3.0,1.0,4.1280654229167746e-05,sub002
1410,0.0,9.560539945637355,0.0,2,0.6,0.9,0.0,11.33915642452421,0.0,0.0,10.518261468571042,0.0,4.78523941693787e-07,lh,re-mwe-S16,16.0,1.0,1.0,5.051842105751718e-09,sub003
1411,0.0,5.983377805792484,0.0,2,0.6,0.9,0.0,2.440661659896087,0.0,0.6666666666666666,2.038478744239785,1.0,4.78523941693787e-07,rh,re-mwe-S16,16.0,3.0,1.0,3.827143546820321e-05,sub003
1412,0.0,9.560539945637355,0.0,2,0.6,0.9,0.0,11.33915642452421,0.0,0.0,10.518261468571042,0.0,1.741472391292298e-06,lh,re-mwe-S16,16.0,2.0,1.0,9.398435991769435e-09,sub004
1413,0.0,6.550570218605681,0.0,2,0.6,0.9,0.0,2.0680571089709208,0.0,0.5,2.1254534891691046,1.0,1.741472391292298e-06,rh,re-mwe-S16,16.0,2.0,1.0,0.00015009808788263114,sub004
1414,0.0,9.764561456970078,0.0,2,0.6,0.9,0.0,11.637950321517138,0.0,0.0,10.82471199568888,0.0,2.684802468122527e-07,lh,re-mwe-S16,16.0,2.0,1.0,5.4905849627367205e-09,sub006
1415,0.0,5.983377805792484,0.0,2,0.6,0.9,0.0,2.440661659896087,0.0,1.0,2.038478744239785,1.0,2.684802468122527e-07,rh,re-mwe-S16,16.0,2.0,1.0,3.613919257288942e-05,sub006
1416,0.0,9.560539945637355,0.0,2,0.6,0.9,0.0,11.33915642452421,0.0,0.0,10.518261468571042,0.0,6.275997056381932e-06,lh,re-mwe-S16,16.0,1.0,1.0,6.451525827180282e-09,sub007
1417,0.0,6.550570218605681,0.0,2,0.6,0.9,0.0,2.0680571089709208,0.0,0.5,2.1254534891691046,1.0,6.275997056381932e-06,rh,re-mwe-S16,16.0,2.0,1.0,0.00019059548930298173,sub007
1418,0.0,9.560539945637355,0.0,2,0.6,0.9,0.0,11.33915642452421,0.0,0.0,10.518261468571042,0.0,1.6847891977089802e-06,lh,re-mwe-S16,16.0,1.0,1.0,2.1766535216427173e-09,sub008
1419,0.0,5.528220706192382,0.0,2,0.6,0.9,0.0,2.4200548192578726,0.0,1.0,1.7864404915774146,1.0,1.6847891977089802e-06,rh,re-mwe-S16,16.0,2.0,1.0,0.00013834841580199914,sub008
1420,0.0,9.560539945637355,0.0,2,0.6,0.9,0.0,11.33915642452421,0.0,0.0,10.518261468571042,0.0,5.737651500470342e-06,lh,re-mwe-S16,16.0,1.0,1.0,2.900376573605497e-08,sub009
1421,0.0,5.382537881437898,0.0,2,0.6,0.9,0.0,2.5143689024011486,0.0,0.6666666666666666,1.7847972127947305,1.0,5.737651500470342e-06,rh,re-mwe-S16,16.0,3.0,1.0,0.00025344718156870155,sub009
1422,0.0,9.069244559985535,0.0,2,0.6,0.9,0.0,11.034615548697795,0.0,0.0,10.318902478418453,0.0,2.538640296201322e-06,lh,re-mwe-S16,16.0,1.0,1.0,5.712844278074211e-08,sub010
1423,0.0,5.983377805792484,0.0,2,0.6,0.9,0.0,2.440661659896087,0.0,0.75,2.038478744239785,1.0,2.538640296201322e-06,rh,re-mwe-S16,16.0,4.0,1.0,8.314029443832166e-05,sub010
1424,0.0,9.764561456970078,0.0,2,0.6,0.9,0.0,11.637950321517138,0.0,0.0,10.82471199568888,0.0,1.1430886955876574e-06,lh,re-mwe-S16,16.0,1.0,1.0,4.997001780158939e-09,sub011
1425,0.0,5.738361092261321,0.0,2,0.6,0.9,0.0,2.4393379075332478,0.0,0.5,1.8879201800114174,1.0,1.1430886955876574e-06,rh,re-mwe-S16,16.0,2.0,1.0,0.00017585309642204313,sub011
1426,0.0,9.560539945637355,0.0,2,0.6,0.9,0.0,11.33915642452421,0.0,0.0,10.518261468571042,0.0,3.7455457958524008e-06,lh,re-mwe-S16,16.0,1.0,1.0,1.667909733012341e-08,sub012
1427,0.0,5.983377805792484,0.0,2,0.6,0.9,0.0,2.440661659896087,0.0,0.6666666666666666,2.038478744239785,1.0,3.7455457958524008e-06,rh,re-mwe-S16,16.0,3.0,1.0,4.979783480870197e-05,sub012
1428,0.0,9.560539945637355,0.0,2,0.6,0.9,0.0,11.33915642452421,0.0,0.0,10.518261468571042,0.0,4.130332296514716e-06,lh,re-mwe-S16,16.0,2.0,1.0,1.2475938663512257e-08,sub013
1429,0.0,6.550570218605681,0.0,2,0.6,0.9,0.0,2.0680571089709208,0.0,0.5,2.1254534891691046,1.0,4.130332296514716e-06,rh,re-mwe-S16,16.0,2.0,1.0,0.0002331313935700174,sub013
1430,0.0,9.560539945637355,0.0,2,0.6,0.9,0.0,11.33915642452421,0.0,0.0,10.518261468571042,0.0,3.490173504316907e-06,lh,re-mwe-S16,16.0,1.0,1.0,1.662870893468959e-08,sub014
1431,0.0,5.528220706192382,0.0,2,0.6,0.9,0.0,2.4200548192578726,0.0,1.0,1.7864404915774146,1.0,3.490173504316907e-06,rh,re-mwe-S16,16.0,2.0,1.0,0.0002415834853390974,sub014
1432,0.0,9.560539945637355,0.0,2,0.6,0.9,0.0,11.33915642452421,0.0,0.0,10.518261468571042,0.0,8.304005033599182e-07,lh,re-mwe-S16,16.0,2.0,1.0,1.2156348218719787e-08,sub015
1433,0.0,5.983377805792484,0.0,2,0.6,0.9,0.0,2.440661659896087,0.0,0.6666666666666666,2.038478744239785,1.0,8.304005033599182e-07,rh,re-mwe-S16,16.0,3.0,1.0,0.00013867497476761722,sub015
1434,0.0,9.560539945637355,0.0,2,0.6,0.9,0.0,11.33915642452421,0.0,0.0,10.518261468571042,0.0,1.6255933705799919e-06,lh,re-mwe-S16,16.0,1.0,1.0,1.8182003252079465e-08,sub017
1435,0.0,5.983377805792484,0.0,2,0.6,0.9,0.0,2.440661659896087,0.0,0.5,2.038478744239785,1.0,1.6255933705799919e-06,rh,re-mwe-S16,16.0,2.0,1.0,4.671317963052007e-05,sub017
1436,0.0,10.12694138484762,0.0,2,0.6,0.9,0.0,11.605853967318003,0.0,0.0,10.865441975089626,0.0,1.5020667176735003e-07,lh,re-mwe-S16,16.0,1.0,1.0,1.2126878127088373e-09,sub018
1437,0.0,6.3537837558545425,0.0,2,0.6,0.9,0.0,2.7602067108038706,0.0,0.0,2.442905331998064,0.0,1.5020667176735003e-07,rh,re-mwe-S16,16.0,2.0,1.0,6.15277193653957e-05,sub018
1438,0.0,9.560539945637355,0.0,2,0.6,0.9,0.0,11.33915642452421,0.0,0.0,10.518261468571042,0.0,6.691968031935502e-07,lh,re-mwe-S16,16.0,1.0,1.0,1.4899324141475611e-08,sub019
1439,0.0,5.738361092261321,0.0,2,0.6,0.9,0.0,2.4393379075332478,0.0,0.5,1.8879201800114174,1.0,6.691968031935502e-07,rh,re-mwe-S16,16.0,2.0,1.0,7.843183144272943e-05,sub019
1440,1.0,2.89556141453245,0.32496791047378976,0.5,0.2,0.9,0.0,6.233829879863941,0.0,0.0,5.715655725164613,0.0,0.00588768438608267,lh,re-mwe-S16,16.0,1.0,1.0,0.09196952583754242,sub002
1441,0.0,4.29744570603083,0.0,0.5,0.2,0.9,0.0,3.714611941044195,0.0,0.3333333333333333,2.5246987255516347,0.39749937996919926,0.00588768438608267,rh,re-mwe-S16,16.0,3.0,1.0,0.283011100091251,sub002
1442,0.0,3.284828595702478,0.0,0.5,0.2,0.9,0.0,4.80229617966564,0.0,0.0,4.210603266822559,0.0,0.0019181718696991146,lh,re-mwe-S16,16.0,1.0,1.0,0.20601244911795993,sub003
1443,0.0,4.46507161826379,0.0,0.5,0.2,0.9,0.0,3.681605866585666,0.0,0.6,2.4608644901524217,0.5213292355671354,0.0019181718696991146,rh,re-mwe-S16,16.0,5.0,1.0,0.10740031261597943,sub003
1444,0.0,3.6220221251225926,0.0,0.5,0.2,0.9,0.0,4.737220272777207,0.0,0.0,4.2947059348381735,0.0,0.004404818896252882,lh,re-mwe-S16,16.0,1.0,1.0,0.16569454246141474,sub004
1445,0.0,5.983377805792484,0.0,0.5,0.2,0.9,0.0,2.440661659896087,0.0,0.3333333333333333,2.038478744239785,1.0,0.004404818896252882,rh,re-mwe-S16,16.0,3.0,1.0,0.28589217031464426,sub004
1446,0.0,3.500321237906248,0.0,0.5,0.2,0.9,0.0,4.495495166575268,0.0,0.0,3.9770121448836053,0.0,0.002335887435791384,lh,re-mwe-S16,16.0,1.0,1.0,0.11500085259313024,sub006
1447,0.0,6.852384940385011,0.0,0.5,0.2,0.9,0.0,2.244083829371945,0.0,0.4,2.423666996388911,0.11709597399929529,0.002335887435791384,rh,re-mwe-S16,16.0,5.0,1.0,0.20791856839532064,sub006
1448,0.0,4.129774074876144,0.0,0.5,0.2,0.9,0.0,9.840947795422235,0.0,0.0,9.247534944390075,0.0,0.1372554070843064,lh,re-mwe-S16,16.0,1.0,1.0,1.2563801717356693,sub007
1449,0.0,7.271344628464637,0.0,0.5,0.2,0.9,0.3333333333333333,0.8308456952489213,1.0,0.3333333333333333,2.072644474620903,1.0,0.1372554070843064,rh,re-mwe-S16,16.0,3.0,1.0,1.6064477260273933,sub007
1450,0.0,3.6220221251225926,0.0,0.5,0.2,0.9,0.0,4.737220272777207,0.0,0.0,4.2947059348381735,0.0,0.007217257119194631,lh,re-mwe-S16,16.0,1.0,1.0,0.1366863628530992,sub008
1451,0.0,5.528220706192382,0.0,0.5,0.2,0.9,0.0,2.4200548192578726,0.0,0.6666666666666666,1.7864404915774146,1.0,0.007217257119194631,rh,re-mwe-S16,16.0,3.0,1.0,0.5305399848313496,sub008
1452,0.0,3.6644342068753244,0.0,0.5,0.2,0.9,0.0,5.108383885198161,0.0,0.0,4.67068256538688,0.0,0.014703042484249695,lh,re-mwe-S16,16.0,1.0,1.0,0.1435013006744745,sub009
1453,0.0,5.524124337443476,0.0,0.5,0.2,0.9,0.0,3.1175051478462024,0.0,0.6666666666666666,2.3848658593058514,1.0,0.014703042484249695,rh,re-mwe-S16,16.0,3.0,1.0,0.19768694150966062,sub009
1454,0.0,3.370639803834222,0.0,0.5,0.2,0.9,0.0,4.935872813911077,0.0,0.0,4.420365362872493,0.0,0.00919380350544896,lh,re-mwe-S16,16.0,1.0,1.0,0.07965868853756304,sub010
1455,0.0,4.41594038680191,0.0,0.5,0.2,0.9,0.0,3.6220634024278118,0.0,0.3333333333333333,2.6001281772570803,0.7095259682621162,0.00919380350544896,rh,re-mwe-S16,16.0,3.0,1.0,0.3332812531291304,sub010
1456,0.0,3.500321237906248,0.0,0.5,0.2,0.9,0.0,4.495495166575268,0.0,0.0,3.9770121448836053,0.0,0.0073403140597169125,lh,re-mwe-S16,16.0,1.0,1.0,0.24181745365301993,sub011
1457,0.0,4.865224844249789,0.0,0.5,0.2,0.9,0.0,3.662110667393338,0.0,0.6666666666666666,2.6217757801922335,1.0,0.0073403140597169125,rh,re-mwe-S16,16.0,3.0,1.0,0.3770383452713462,sub011
1458,0.0,3.6644342068753244,0.0,0.5,0.2,0.9,0.0,5.108383885198161,0.0,0.0,4.67068256538688,0.0,0.005157594395454157,lh,re-mwe-S16,16.0,1.0,1.0,0.07218845557551282,sub012
1459,0.0,5.983377805792484,0.0,0.5,0.2,0.9,0.0,2.440661659896087,0.0,0.3333333333333333,2.038478744239785,1.0,0.005157594395454157,rh,re-mwe-S16,16.0,3.0,1.0,0.10923003309923665,sub012
1460,0.0,3.6220221251225926,0.0,0.5,0.2,0.9,0.0,4.737220272777207,0.0,0.0,4.2947059348381735,0.0,0.011815276878743841,lh,re-mwe-S16,16.0,2.0,1.0,0.049457273481703395,sub013
1461,0.0,6.550570218605681,0.0,0.5,0.2,0.9,0.0,2.0680571089709208,0.0,0.5,2.1254534891691046,1.0,0.011815276878743841,rh,re-mwe-S16,16.0,4.0,1.0,0.43849958570445974,sub013
1462,0.5,3.6220221251225926,0.16170323487693022,0.5,0.2,0.9,0.0,4.737220272777207,0.0,0.0,4.2947059348381735,0.0,0.008113258448261496,lh,re-mwe-S16,16.0,2.0,1.0,0.05884952444691152,sub014
1463,0.0,5.738361092261321,0.0,0.5,0.2,0.9,0.0,2.4393379075332478,0.0,0.3333333333333333,1.8879201800114174,1.0,0.008113258448261496,rh,re-mwe-S16,16.0,3.0,1.0,0.3037646837151978,sub014
1464,0.0,3.370639803834222,0.0,0.5,0.2,0.9,0.0,4.935872813911077,0.0,0.0,4.420365362872493,0.0,0.0031436367519731556,lh,re-mwe-S16,16.0,1.0,1.0,0.20096202433310972,sub015
1465,0.0,5.983377805792484,0.0,0.5,0.2,0.9,0.0,2.440661659896087,0.0,0.6666666666666666,2.038478744239785,1.0,0.0031436367519731556,rh,re-mwe-S16,16.0,3.0,1.0,0.4002805468841139,sub015
1466,0.0,3.9381761127665222,0.0,0.5,0.2,0.9,0.0,4.4908605114402755,0.0,0.0,4.053159191628993,0.0,0.008844834361820042,lh,re-mwe-S16,16.0,1.0,1.0,0.13445039702467262,sub017
1467,0.0,3.8110327963567716,0.0,0.5,0.2,0.9,0.0,4.258098033999925,0.0,0.3333333333333333,3.0205786096196734,0.6884109384169737,0.008844834361820042,rh,re-mwe-S16,16.0,3.0,1.0,0.23534571173108682,sub017
1468,0.0,3.500321237906248,0.0,0.5,0.2,0.9,0.0,4.495495166575268,0.0,0.0,3.9770121448836053,0.0,0.002684403605823449,lh,re-mwe-S16,16.0,1.0,1.0,0.15384343319322713,sub018
1469,0.0,6.382750412589626,0.0,0.5,0.2,0.9,0.0,1.8658835947702812,0.0,0.5,1.8960984216108578,1.0,0.002684403605823449,rh,re-mwe-S16,16.0,4.0,1.0,0.2085510261180869,sub018
1470,0.0,3.6220221251225926,0.0,0.5,0.2,0.9,0.0,4.737220272777207,0.0,0.0,4.2947059348381735,0.0,0.0033796117214680566,lh,re-mwe-S16,16.0,1.0,1.0,0.09200147100808698,sub019
1471,0.0,4.860843053648435,0.0,0.5,0.2,0.9,0.0,3.073169815982291,0.0,0.6666666666666666,2.0611904201488076,1.0,0.0033796117214680566,rh,re-mwe-S16,16.0,3.0,1.0,0.5272161748691844,sub019
1472,0.2,3.370639803834222,0.005348018599431518,0.5,0.15,0.9,0.0,4.935872813911077,0.0,0.2,4.420365362872493,0.25873044528590355,0.011860973269896324,lh,re-mwe-S16,16.0,5.0,1.0,0.1568800343440307,sub002
1473,0.0,7.057147847197248,0.0,0.5,0.15,0.9,0.0,1.4266227330063956,0.0,0.25,2.1679399161300625,0.2561007221667461,0.011860973269896324,rh,re-mwe-S16,16.0,8.0,1.0,0.5950590754062274,sub002
1474,0.2857142857142857,3.284828595702478,0.0032417535047369024,0.5,0.15,0.9,0.0,4.80229617966564,0.0,0.2857142857142857,4.210603266822559,0.24762300650979074,0.010006752326508606,lh,re-mwe-S16,16.0,7.0,1.0,0.3589709980108436,sub003
1475,0.0,7.253141065158745,0.0,0.5,0.15,0.9,0.0,1.6125317038616656,0.0,0.4444444444444444,2.3972284183053008,0.28482681704261714,0.010006752326508606,rh,re-mwe-S16,16.0,12.0,1.0,0.15801548487676573,sub003
1476,0.0,6.657738466414057,0.0,0.5,0.15,0.9,0.0,0.9595997778888471,0.0,0.25,1.8036125333627888,0.8389308403721344,0.013918323981099157,lh,re-mwe-S16,16.0,4.0,1.0,0.2524813775153647,sub004
1477,0.0,4.100035791940908,0.0,0.5,0.15,0.9,0.1111111111111111,4.411824750720172,0.5058243399233066,0.4444444444444444,3.085432007112959,0.8573573230449983,0.013918323981099157,rh,re-mwe-S16,16.0,11.0,1.0,0.3009561281635189,sub004
1478,0.3333333333333333,3.500321237906248,0.007186062076786088,0.5,0.15,0.9,0.0,4.495495166575268,0.0,0.3333333333333333,3.9770121448836053,0.34749957418251753,0.0071200804384965455,lh,re-mwe-S16,16.0,6.0,1.0,0.237578126228425,sub006
1479,0.0,10.181246770512816,0.0,0.5,0.15,0.9,0.1111111111111111,5.35700655216794,0.42955543570891164,0.4444444444444444,6.057414286165058,0.5547743910200127,0.0071200804384965455,rh,re-mwe-S16,16.0,9.0,1.0,0.18996158703356225,sub006
1480,0.0,4.129774074876144,0.0,0.5,0.15,0.9,0.0,9.840947795422235,0.0,0.2,9.247534944390075,0.08747089405257749,0.2056361339241195,lh,re-mwe-S16,16.0,5.0,1.0,1.550787961658486,sub007
1481,0.0,7.271344628464637,0.0,0.5,0.15,0.9,0.125,0.8308456952489213,1.0,0.5,2.072644474620903,1.0,0.2056361339241195,rh,re-mwe-S16,16.0,8.0,1.0,1.6998080767011179,sub007
1482,0.25,3.6220221251225926,9.792360884118318e-06,0.5,0.15,0.9,0.0,4.737220272777207,0.0,0.25,4.2947059348381735,0.26638106693787167,0.0179332507901514,lh,re-mwe-S16,16.0,4.0,1.0,0.28596137374084835,sub008
1483,0.0,5.528220706192382,0.0,0.5,0.15,0.9,0.125,2.4200548192578726,0.08832598839608992,0.5,1.7864404915774146,1.0,0.0179332507901514,rh,re-mwe-S16,16.0,8.0,1.0,0.4263136442461911,sub008
1484,0.0,6.657738466414057,0.0,0.5,0.15,0.9,0.0,0.9595997778888471,0.0,0.25,1.8036125333627888,1.0,0.03330410402900774,lh,re-mwe-S16,16.0,4.0,1.0,0.7246487687469924,sub009
1485,0.0,5.3077995201755135,0.0,0.5,0.15,0.9,0.1111111111111111,3.043411509593533,0.3367845328498047,0.6666666666666666,2.182889045285845,0.6082524946269893,0.03330410402900774,rh,re-mwe-S16,16.0,9.0,1.0,0.44076942131873437,sub009
1486,0.25,5.9517646354482645,4.969169064250729e-07,0.5,0.15,0.9,0.0,1.464201226456564,0.0,0.25,1.8378805934447546,0.4818379513167972,0.017816716387403675,lh,re-mwe-S16,16.0,4.0,1.0,0.3077008083692981,sub010
1487,0.0,6.841713689092632,0.0,0.5,0.15,0.9,0.125,1.2368148381259856,1.0,0.375,1.9230922693059693,1.0,0.017816716387403675,rh,re-mwe-S16,16.0,8.0,1.0,0.6385981169154358,sub010
1488,0.0,3.500321237906248,0.0,0.5,0.15,0.9,0.0,4.495495166575268,0.0,0.3333333333333333,3.9770121448836053,0.36968473355359566,0.01851926252668923,lh,re-mwe-S16,16.0,3.0,1.0,0.5564230273320727,sub011
1489,0.0,4.865224844249789,0.0,0.5,0.15,0.9,0.0,3.662110667393338,0.0,0.42857142857142855,2.6217757801922335,1.0,0.01851926252668923,rh,re-mwe-S16,16.0,7.0,1.0,0.7851450271442094,sub011
1490,0.16666666666666666,6.657738466414057,2.0345707848059768e-05,0.5,0.15,0.9,0.0,0.9595997778888471,0.0,0.16666666666666666,1.8036125333627888,0.6070216550153213,0.011210737072555377,lh,re-mwe-S16,16.0,6.0,1.0,0.11550515940341402,sub012
1491,0.0,10.181246770512816,0.0,0.5,0.15,0.9,0.1111111111111111,5.35700655216794,0.19348087238019962,0.5555555555555556,6.057414286165058,0.7529115002009805,0.011210737072555377,rh,re-mwe-S16,16.0,10.0,1.0,0.19028177734532165,sub012
1492,0.16666666666666666,3.500321237906248,0.0015590486504829092,0.5,0.15,0.9,0.16666666666666666,4.495495166575268,0.3854314443000657,0.3333333333333333,3.9770121448836053,0.3854314443000657,0.02690283443836783,lh,re-mwe-S16,16.0,6.0,1.0,0.24771290454203518,sub013
1493,0.0,6.550570218605681,0.0,0.5,0.15,0.9,0.1111111111111111,2.0680571089709208,0.31950322363731637,0.3333333333333333,2.1254534891691046,1.0,0.02690283443836783,rh,re-mwe-S16,16.0,9.0,1.0,0.5087551467886811,sub013
1494,0.2857142857142857,7.000321597887823,0.1979393704091878,0.5,0.15,0.9,0.14285714285714285,0.8097794647454554,0.525649799517622,0.2857142857142857,1.9421521556135368,0.525649799517622,0.022002655213563593,lh,re-mwe-S16,16.0,7.0,1.0,0.25958318668866703,sub014
1495,0.0,5.738361092261321,0.0,0.5,0.15,0.9,0.125,2.4393379075332478,0.4100417748834176,0.375,1.8879201800114174,1.0,0.022002655213563593,rh,re-mwe-S16,16.0,8.0,1.0,0.49383294148857504,sub014
1496,0.25,6.657738466414057,0.0033118188845765962,0.5,0.15,0.9,0.0,0.9595997778888471,0.0,0.25,1.8036125333627888,0.3293890887542362,0.011553643308295336,lh,re-mwe-S16,16.0,4.0,1.0,0.43301388071854935,sub015
1497,0.0,5.122304970762181,0.0,0.5,0.15,0.9,0.125,3.0006432357892843,0.17182802796836996,0.5,2.061375244886789,1.0,0.011553643308295336,rh,re-mwe-S16,16.0,8.0,1.0,1.3145969174517182,sub015
1498,0.25,4.167364603639455,0.010907791822701577,0.5,0.15,0.9,0.25,3.9970387765262405,0.8641566094527913,0.25,3.5910486443621674,0.8641566094527913,0.02153001484616346,lh,re-mwe-S16,16.0,4.0,1.0,0.4484125877196894,sub017
1499,0.0,5.983377805792484,0.0,0.5,0.15,0.9,0.0,2.440661659896087,0.0,0.3333333333333333,2.038478744239785,0.7096462415345199,0.02153001484616346,rh,re-mwe-S16,16.0,6.0,1.0,0.3182143075320458,sub017
1500,0.2,3.500321237906248,0.00025581910906292575,0.5,0.15,0.9,0.0,4.495495166575268,0.0,0.2,3.9770121448836053,0.5793007356452163,0.006841216775529513,lh,re-mwe-S16,16.0,5.0,1.0,0.2661324424902395,sub018
1501,0.0,6.382750412589626,0.0,0.5,0.15,0.9,0.1111111111111111,1.8658835947702812,0.5409610025129952,0.3333333333333333,1.8960984216108578,1.0,0.006841216775529513,rh,re-mwe-S16,16.0,9.0,1.0,0.363109014445433,sub018
1502,0.25,5.9517646354482645,0.9771204562484331,0.5,0.15,0.9,0.0,1.464201226456564,0.0,0.25,1.8378805934447546,1.0,0.012177673843331904,lh,re-mwe-S16,16.0,4.0,1.0,0.3617732766550898,sub019
1503,0.0,5.122304970762181,0.0,0.5,0.15,0.9,0.1111111111111111,3.0006432357892843,0.2674865377551564,0.5555555555555556,2.061375244886789,0.8629314765859484,0.012177673843331904,rh,re-mwe-S16,16.0,10.0,1.0,0.3121855478133134,sub019
1504,0.0,23.627568956540735,0.0,0,0.6,0.9,0.0,23.627568956540735,0.0,0.0,23.627568956540735,0.0,0.0,lh,re-mwe-S16,16.0,0.0,1.0,0.0,sub002
1505,0.0,23.627568956540735,0.0,0,0.6,0.9,0.0,23.627568956540735,0.0,0.0,23.627568956540735,0.0,0.0,rh,re-mwe-S16,16.0,0.0,1.0,0.0,sub002
1506,0.0,8.48139276855756,0.0,0,0.6,0.9,0.0,10.097877469624406,0.0,0.0,9.339916657480085,0.0,-0.03100225810766344,lh,re-mwe-S16,16.0,1.0,1.0,1.073735921037784,sub003
1507,0.0,4.5291211721855476,0.0,0,0.6,0.9,0.0,3.718158522188088,0.0,0.0,2.759328737995354,0.0,-0.03100225810766344,rh,re-mwe-S16,16.0,1.0,1.0,0.565437957573231,sub003
1508,0.0,9.755982410304743,0.0,0,0.6,0.9,0.0,6.032756483896013,0.0,0.0,6.760897872158409,0.0,0.0009926552531261956,lh,re-mwe-S16,16.0,2.0,1.0,1.7417743967691752,sub004
1509,0.0,7.931878295351197,0.0,0,0.6,0.9,0.0,3.44264239063229,0.0,0.0,3.6593501808560935,0.0,0.0009926552531261956,rh,re-mwe-S16,16.0,4.0,1.0,1.9204326331971024,sub004
1510,0.0,23.627568956540735,0.0,0,0.6,0.9,0.0,23.627568956540735,0.0,0.0,23.627568956540735,0.0,0.0,lh,re-mwe-S16,16.0,0.0,1.0,0.0,sub006
1511,0.0,23.627568956540735,0.0,0,0.6,0.9,0.0,23.627568956540735,0.0,0.0,23.627568956540735,0.0,0.0,rh,re-mwe-S16,16.0,0.0,1.0,0.0,sub006
1512,0.0,5.980347478787235,0.0,0,0.6,0.9,0.0,1.894563727390338,0.0,1.0,2.04835775977353,0.43952795107533604,-0.002127621285478165,lh,re-mwe-S16,16.0,1.0,1.0,0.36860900410991837,sub007
1513,0.3333333333333333,7.752056614900776,0.8286494590845997,0,0.6,0.9,0.0,2.304779353927807,0.0,0.0,3.020309742745465,0.0,-0.002127621285478165,rh,re-mwe-S16,16.0,3.0,1.0,0.8386474698778326,sub007
1514,0.0,23.627568956540735,0.0,0,0.6,0.9,0.0,23.627568956540735,0.0,0.0,23.627568956540735,0.0,0.00045911936733822323,lh,re-mwe-S16,16.0,0.0,1.0,0.0,sub008
1515,0.0,5.528220706192382,0.0,0,0.6,0.9,0.0,2.4200548192578726,0.0,1.0,1.7864404915774146,1.0,0.00045911936733822323,rh,re-mwe-S16,16.0,1.0,1.0,0.9044472278307152,sub008
1516,0.0,9.069244559985535,0.0,0,0.6,0.9,0.0,11.034615548697795,0.0,0.0,10.318902478418453,0.0,-0.09447661705658494,lh,re-mwe-S16,16.0,1.0,1.0,2.56941219838116,sub009
1517,0.0,5.382537881437898,0.0,0,0.6,0.9,0.0,2.5143689024011486,0.0,0.5,1.7847972127947305,0.949287561719051,-0.09447661705658494,rh,re-mwe-S16,16.0,2.0,1.0,2.4391110408524384,sub009
1518,0.0,23.627568956540735,0.0,0,0.6,0.9,0.0,23.627568956540735,0.0,0.0,23.627568956540735,0.0,0.0006946882099786444,lh,re-mwe-S16,16.0,0.0,1.0,0.0,sub010
1519,0.0,4.41594038680191,0.0,0,0.6,0.9,0.0,3.6220634024278118,0.0,0.0,2.6001281772570803,0.0,0.0006946882099786444,rh,re-mwe-S16,16.0,1.0,1.0,1.578105369455039,sub010
1520,0.0,3.500321237906248,0.0,0,0.6,0.9,0.0,4.495495166575268,0.0,0.3333333333333333,3.9770121448836053,0.19247273067197104,0.01538216923054625,lh,re-mwe-S16,16.0,3.0,1.0,1.8087366626340782,sub011
1521,0.0,4.8144999098585135,0.0,0,0.6,0.9,0.0,5.9494355364224445,0.0,0.6666666666666666,5.047097148802685,0.13721936335144108,0.01538216923054625,rh,re-mwe-S16,16.0,3.0,1.0,9.143024948766453,sub011
1522,0.0,23.627568956540735,0.0,0,0.6,0.9,0.0,23.627568956540735,0.0,0.0,23.627568956540735,0.0,-0.051114477794697244,lh,re-mwe-S16,16.0,0.0,1.0,0.0,sub012
1523,1.0,2.8925582319689522,1.0,0,0.6,0.9,0.0,7.507075321004708,0.0,0.0,6.319630564426239,0.0,-0.051114477794697244,rh,re-mwe-S16,16.0,1.0,1.0,1.1370122565056877,sub012
1524,0.0,23.627568956540735,0.0,0,0.6,0.9,0.0,23.627568956540735,0.0,0.0,23.627568956540735,0.0,0.005979001960210617,lh,re-mwe-S16,16.0,0.0,1.0,0.0,sub013
1525,0.0,6.550570218605681,0.0,0,0.6,0.9,0.0,2.0680571089709208,0.0,1.0,2.1254534891691046,1.0,0.005979001960210617,rh,re-mwe-S16,16.0,1.0,1.0,0.6764568499466717,sub013
