,alpha,beta,depth,gof,hemi,model,n_tasks,ns,power,subject
2500,10.0,0.1,0.9,0.004056117189682906,lh,re-mwe-S32,32.0,2550.0,1.0,CC110187
2501,10.0,0.1,0.9,0.004056117189682906,rh,re-mwe-S32,32.0,2545.0,1.0,CC110187
2502,10.0,0.1,0.9,0.00495080082239252,lh,re-mwe-S32,32.0,2552.0,1.0,CC110411
2503,10.0,0.1,0.9,0.00495080082239252,rh,re-mwe-S32,32.0,2552.0,1.0,CC110411
2504,10.0,0.1,0.9,0.0012666987493107351,lh,re-mwe-S32,32.0,2551.0,1.0,CC110606
2505,10.0,0.1,0.9,0.0012666987493107351,rh,re-mwe-S32,32.0,2551.0,1.0,CC110606
2506,10.0,0.1,0.9,0.0019651777550008243,lh,re-mwe-S32,32.0,2555.0,1.0,CC112141
2507,10.0,0.1,0.9,0.0019651777550008243,rh,re-mwe-S32,32.0,2556.0,1.0,CC112141
2508,10.0,0.1,0.9,0.0019320029102487535,lh,re-mwe-S32,32.0,2554.0,1.0,CC120008
2509,10.0,0.1,0.9,0.0019320029102487535,rh,re-mwe-S32,32.0,2554.0,1.0,CC120008
2510,10.0,0.1,0.9,0.004928396112529598,lh,re-mwe-S32,32.0,2551.0,1.0,CC120049
2511,10.0,0.1,0.9,0.004928396112529598,rh,re-mwe-S32,32.0,2557.0,1.0,CC120049
2512,10.0,0.1,0.9,0.004089627522918415,lh,re-mwe-S32,32.0,2557.0,1.0,CC120061
2513,10.0,0.1,0.9,0.004089627522918415,rh,re-mwe-S32,32.0,2556.0,1.0,CC120061
2514,10.0,0.1,0.9,0.002376871580746398,lh,re-mwe-S32,32.0,2555.0,1.0,CC120120
2515,10.0,0.1,0.9,0.002376871580746398,rh,re-mwe-S32,32.0,2551.0,1.0,CC120120
2516,10.0,0.1,0.9,0.0035037965819096906,lh,re-mwe-S32,32.0,2556.0,1.0,CC120166
2517,10.0,0.1,0.9,0.0035037965819096906,rh,re-mwe-S32,32.0,2552.0,1.0,CC120166
2518,10.0,0.1,0.9,0.003393440604861242,lh,re-mwe-S32,32.0,2556.0,1.0,CC120182
2519,10.0,0.1,0.9,0.003393440604861242,rh,re-mwe-S32,32.0,2553.0,1.0,CC120182
2520,10.0,0.1,0.9,0.005637350946658404,lh,re-mwe-S32,32.0,2551.0,1.0,CC120218
2521,10.0,0.1,0.9,0.005637350946658404,rh,re-mwe-S32,32.0,2552.0,1.0,CC120218
2522,10.0,0.1,0.9,0.0019395761430754943,lh,re-mwe-S32,32.0,2554.0,1.0,CC120264
2523,10.0,0.1,0.9,0.0019395761430754943,rh,re-mwe-S32,32.0,2556.0,1.0,CC120264
2524,10.0,0.1,0.9,0.0028570460869112857,lh,re-mwe-S32,32.0,2554.0,1.0,CC120309
2525,10.0,0.1,0.9,0.0028570460869112857,rh,re-mwe-S32,32.0,2552.0,1.0,CC120309
2526,10.0,0.1,0.9,0.0035771060849615344,lh,re-mwe-S32,32.0,2558.0,1.0,CC120313
2527,10.0,0.1,0.9,0.0035771060849615344,rh,re-mwe-S32,32.0,2552.0,1.0,CC120313
2528,10.0,0.1,0.9,0.0031231380299611144,lh,re-mwe-S32,32.0,2552.0,1.0,CC120319
2529,10.0,0.1,0.9,0.0031231380299611144,rh,re-mwe-S32,32.0,2550.0,1.0,CC120319
2530,10.0,0.1,0.9,0.002711926273567422,lh,re-mwe-S32,32.0,2554.0,1.0,CC120376
2531,10.0,0.1,0.9,0.002711926273567422,rh,re-mwe-S32,32.0,2558.0,1.0,CC120376
2532,10.0,0.1,0.9,0.0056276063782519925,lh,re-mwe-S32,32.0,2556.0,1.0,CC120469
2533,10.0,0.1,0.9,0.0056276063782519925,rh,re-mwe-S32,32.0,2551.0,1.0,CC120469
2534,10.0,0.1,0.9,0.0058188330227930685,lh,re-mwe-S32,32.0,2556.0,1.0,CC120550
2535,10.0,0.1,0.9,0.0058188330227930685,rh,re-mwe-S32,32.0,2557.0,1.0,CC120550
2536,10.0,0.1,0.9,0.0033620986216938986,lh,re-mwe-S32,32.0,2551.0,1.0,CC120640
2537,10.0,0.1,0.9,0.0033620986216938986,rh,re-mwe-S32,32.0,2555.0,1.0,CC120640
2538,10.0,0.1,0.9,0.004451323983336364,lh,re-mwe-S32,32.0,2559.0,1.0,CC120727
2539,10.0,0.1,0.9,0.004451323983336364,rh,re-mwe-S32,32.0,2555.0,1.0,CC120727
2540,10.0,0.1,0.9,0.00141362640512388,lh,re-mwe-S32,32.0,2557.0,1.0,CC120795
2541,10.0,0.1,0.9,0.00141362640512388,rh,re-mwe-S32,32.0,2551.0,1.0,CC120795
2542,10.0,0.1,0.9,0.0042879064753965634,lh,re-mwe-S32,32.0,2556.0,1.0,CC121106
2543,10.0,0.1,0.9,0.0042879064753965634,rh,re-mwe-S32,32.0,2557.0,1.0,CC121106
2544,10.0,0.1,0.9,0.0007360858393405945,lh,re-mwe-S32,32.0,2558.0,1.0,CC121111
2545,10.0,0.1,0.9,0.0007360858393405945,rh,re-mwe-S32,32.0,2550.0,1.0,CC121111
2546,10.0,0.1,0.9,0.001968340107218136,lh,re-mwe-S32,32.0,2554.0,1.0,CC121144
2547,10.0,0.1,0.9,0.001968340107218136,rh,re-mwe-S32,32.0,2552.0,1.0,CC121144
2548,10.0,0.1,0.9,0.0034738515176320206,lh,re-mwe-S32,32.0,2554.0,1.0,CC121411
2549,10.0,0.1,0.9,0.0034738515176320206,rh,re-mwe-S32,32.0,2557.0,1.0,CC121411
2550,10.0,0.1,0.9,0.0010497913066696007,lh,re-mwe-S32,32.0,2554.0,1.0,CC121428
2551,10.0,0.1,0.9,0.0010497913066696007,rh,re-mwe-S32,32.0,2547.0,1.0,CC121428
2552,10.0,0.1,0.9,0.002614823552109957,lh,re-mwe-S32,32.0,2553.0,1.0,CC122172
2553,10.0,0.1,0.9,0.002614823552109957,rh,re-mwe-S32,32.0,2549.0,1.0,CC122172
2554,10.0,0.1,0.9,0.007165510053561142,lh,re-mwe-S32,32.0,2557.0,1.0,CC210519
2555,10.0,0.1,0.9,0.007165510053561142,rh,re-mwe-S32,32.0,2551.0,1.0,CC210519
2556,10.0,0.1,0.9,0.0027559776260691615,lh,re-mwe-S32,32.0,2558.0,1.0,CC220526
2557,10.0,0.1,0.9,0.0027559776260691615,rh,re-mwe-S32,32.0,2559.0,1.0,CC220526
2558,10.0,0.1,0.9,0.004015422669885971,lh,re-mwe-S32,32.0,2555.0,1.0,CC221373
2559,10.0,0.1,0.9,0.004015422669885971,rh,re-mwe-S32,32.0,2550.0,1.0,CC221373
2560,7.0,0.15,0.9,0.0057650880234946245,lh,re-mwe-S32,32.0,2560.0,1.0,CC110033
2561,7.0,0.15,0.9,0.0057650880234946245,rh,re-mwe-S32,32.0,2555.0,1.0,CC110033
2562,7.0,0.15,0.9,0.003328604681777758,lh,re-mwe-S32,32.0,2556.0,1.0,CC110101
2563,7.0,0.15,0.9,0.003328604681777758,rh,re-mwe-S32,32.0,2557.0,1.0,CC110101
2564,7.0,0.15,0.9,0.005535569109480942,lh,re-mwe-S32,32.0,2559.0,1.0,CC110187
2565,7.0,0.15,0.9,0.005535569109480942,rh,re-mwe-S32,32.0,2556.0,1.0,CC110187
2566,7.0,0.15,0.9,0.006698141018042669,lh,re-mwe-S32,32.0,2555.0,1.0,CC110411
2567,7.0,0.15,0.9,0.006698141018042669,rh,re-mwe-S32,32.0,2559.0,1.0,CC110411
2568,7.0,0.15,0.9,0.0016621508851524247,lh,re-mwe-S32,32.0,2559.0,1.0,CC110606
2569,7.0,0.15,0.9,0.0016621508851524247,rh,re-mwe-S32,32.0,2556.0,1.0,CC110606
2570,7.0,0.15,0.9,0.0025520536769547686,lh,re-mwe-S32,32.0,2557.0,1.0,CC112141
2571,7.0,0.15,0.9,0.0025520536769547686,rh,re-mwe-S32,32.0,2560.0,1.0,CC112141
2572,7.0,0.15,0.9,0.0026566942994807885,lh,re-mwe-S32,32.0,2561.0,1.0,CC120008
2573,7.0,0.15,0.9,0.0026566942994807885,rh,re-mwe-S32,32.0,2560.0,1.0,CC120008
2574,7.0,0.15,0.9,0.006723466776996201,lh,re-mwe-S32,32.0,2556.0,1.0,CC120049
2575,7.0,0.15,0.9,0.006723466776996201,rh,re-mwe-S32,32.0,2556.0,1.0,CC120049
2576,7.0,0.15,0.9,0.005829187370925304,lh,re-mwe-S32,32.0,2560.0,1.0,CC120061
2577,7.0,0.15,0.9,0.005829187370925304,rh,re-mwe-S32,32.0,2559.0,1.0,CC120061
2578,7.0,0.15,0.9,0.0031584812800404816,lh,re-mwe-S32,32.0,2558.0,1.0,CC120120
2579,7.0,0.15,0.9,0.0031584812800404816,rh,re-mwe-S32,32.0,2561.0,1.0,CC120120
2580,7.0,0.15,0.9,0.004810666874417113,lh,re-mwe-S32,32.0,2562.0,1.0,CC120166
2581,7.0,0.15,0.9,0.004810666874417113,rh,re-mwe-S32,32.0,2555.0,1.0,CC120166
2582,7.0,0.15,0.9,0.00464645059626656,lh,re-mwe-S32,32.0,2554.0,1.0,CC120182
2583,7.0,0.15,0.9,0.00464645059626656,rh,re-mwe-S32,32.0,2551.0,1.0,CC120182
2584,7.0,0.15,0.9,0.007705216592838071,lh,re-mwe-S32,32.0,2558.0,1.0,CC120218
2585,7.0,0.15,0.9,0.007705216592838071,rh,re-mwe-S32,32.0,2556.0,1.0,CC120218
2586,7.0,0.15,0.9,0.0026166822566591197,lh,re-mwe-S32,32.0,2562.0,1.0,CC120264
2587,7.0,0.15,0.9,0.0026166822566591197,rh,re-mwe-S32,32.0,2560.0,1.0,CC120264
2588,7.0,0.15,0.9,0.003750059440008391,lh,re-mwe-S32,32.0,2558.0,1.0,CC120309
2589,7.0,0.15,0.9,0.003750059440008391,rh,re-mwe-S32,32.0,2555.0,1.0,CC120309
2590,7.0,0.15,0.9,0.0049209105052479,lh,re-mwe-S32,32.0,2560.0,1.0,CC120313
2591,7.0,0.15,0.9,0.0049209105052479,rh,re-mwe-S32,32.0,2559.0,1.0,CC120313
2592,7.0,0.15,0.9,0.004250020668582488,lh,re-mwe-S32,32.0,2556.0,1.0,CC120319
2593,7.0,0.15,0.9,0.004250020668582488,rh,re-mwe-S32,32.0,2557.0,1.0,CC120319
2594,7.0,0.15,0.9,0.003759108292031854,lh,re-mwe-S32,32.0,2560.0,1.0,CC120376
2595,7.0,0.15,0.9,0.003759108292031854,rh,re-mwe-S32,32.0,2559.0,1.0,CC120376
2596,7.0,0.15,0.9,0.007684510375992271,lh,re-mwe-S32,32.0,2554.0,1.0,CC120469
2597,7.0,0.15,0.9,0.007684510375992271,rh,re-mwe-S32,32.0,2557.0,1.0,CC120469
2598,7.0,0.15,0.9,0.008173907496153876,lh,re-mwe-S32,32.0,2558.0,1.0,CC120550
2599,7.0,0.15,0.9,0.008173907496153876,rh,re-mwe-S32,32.0,2554.0,1.0,CC120550
2600,7.0,0.15,0.9,0.004534849689196485,lh,re-mwe-S32,32.0,2557.0,1.0,CC120640
2601,7.0,0.15,0.9,0.004534849689196485,rh,re-mwe-S32,32.0,2558.0,1.0,CC120640
2602,7.0,0.15,0.9,0.0061048487961234965,lh,re-mwe-S32,32.0,2559.0,1.0,CC120727
2603,7.0,0.15,0.9,0.0061048487961234965,rh,re-mwe-S32,32.0,2558.0,1.0,CC120727
2604,7.0,0.15,0.9,0.002094614154255714,lh,re-mwe-S32,32.0,2558.0,1.0,CC120795
2605,7.0,0.15,0.9,0.002094614154255714,rh,re-mwe-S32,32.0,2555.0,1.0,CC120795
2606,7.0,0.15,0.9,0.005830606392485338,lh,re-mwe-S32,32.0,2558.0,1.0,CC121106
2607,7.0,0.15,0.9,0.005830606392485338,rh,re-mwe-S32,32.0,2558.0,1.0,CC121106
2608,7.0,0.15,0.9,0.0009999651764059925,lh,re-mwe-S32,32.0,2560.0,1.0,CC121111
2609,7.0,0.15,0.9,0.0009999651764059925,rh,re-mwe-S32,32.0,2553.0,1.0,CC121111
2610,7.0,0.15,0.9,0.0026248855857569087,lh,re-mwe-S32,32.0,2556.0,1.0,CC121144
2611,7.0,0.15,0.9,0.0026248855857569087,rh,re-mwe-S32,32.0,2560.0,1.0,CC121144
2612,7.0,0.15,0.9,0.004758487946775913,lh,re-mwe-S32,32.0,2560.0,1.0,CC121411
2613,7.0,0.15,0.9,0.004758487946775913,rh,re-mwe-S32,32.0,2560.0,1.0,CC121411
2614,7.0,0.15,0.9,0.0013547364118705607,lh,re-mwe-S32,32.0,2556.0,1.0,CC121428
2615,7.0,0.15,0.9,0.0013547364118705607,rh,re-mwe-S32,32.0,2555.0,1.0,CC121428
2616,7.0,0.15,0.9,0.00354770251699954,lh,re-mwe-S32,32.0,2560.0,1.0,CC122172
2617,7.0,0.15,0.9,0.00354770251699954,rh,re-mwe-S32,32.0,2556.0,1.0,CC122172
2618,7.0,0.15,0.9,0.009881377001028535,lh,re-mwe-S32,32.0,2561.0,1.0,CC210519
2619,7.0,0.15,0.9,0.009881377001028535,rh,re-mwe-S32,32.0,2558.0,1.0,CC210519
2620,7.0,0.15,0.9,0.003677439097624302,lh,re-mwe-S32,32.0,2557.0,1.0,CC220526
2621,7.0,0.15,0.9,0.003677439097624302,rh,re-mwe-S32,32.0,2562.0,1.0,CC220526
2622,7.0,0.15,0.9,0.005386461621009309,lh,re-mwe-S32,32.0,2556.0,1.0,CC221373
2623,7.0,0.15,0.9,0.005386461621009309,rh,re-mwe-S32,32.0,2558.0,1.0,CC221373
2624,2.0,0.15,0.9,0.993700704124379,lh,re-mwe-S32,32.0,2503.0,1.0,CC110033
2625,2.0,0.15,0.9,0.993700704124379,rh,re-mwe-S32,32.0,2552.0,1.0,CC110033
2626,2.0,0.15,0.9,0.9976323931870957,lh,re-mwe-S32,32.0,2503.0,1.0,CC110101
2627,2.0,0.15,0.9,0.9976323931870957,rh,re-mwe-S32,32.0,2552.0,1.0,CC110101
2628,2.0,0.15,0.9,0.9947791455513214,lh,re-mwe-S32,32.0,2503.0,1.0,CC110187
2629,2.0,0.15,0.9,0.9947791455513214,rh,re-mwe-S32,32.0,2552.0,1.0,CC110187
2630,2.0,0.15,0.9,0.9961260164665716,lh,re-mwe-S32,32.0,2503.0,1.0,CC110411
2631,2.0,0.15,0.9,0.9961260164665716,rh,re-mwe-S32,32.0,2552.0,1.0,CC110411
2632,2.0,0.15,0.9,0.9912843668543802,lh,re-mwe-S32,32.0,2503.0,1.0,CC110606
2633,2.0,0.15,0.9,0.9912843668543802,rh,re-mwe-S32,32.0,2552.0,1.0,CC110606
2634,2.0,0.15,0.9,0.9952316094306083,lh,re-mwe-S32,32.0,2503.0,1.0,CC112141
2635,2.0,0.15,0.9,0.9952316094306083,rh,re-mwe-S32,32.0,2552.0,1.0,CC112141
2636,2.0,0.15,0.9,0.9936819746545474,lh,re-mwe-S32,32.0,2503.0,1.0,CC120008
2637,2.0,0.15,0.9,0.9936819746545474,rh,re-mwe-S32,32.0,2552.0,1.0,CC120008
2638,2.0,0.15,0.9,0.9971098726080966,lh,re-mwe-S32,32.0,2503.0,1.0,CC120049
2639,2.0,0.15,0.9,0.9971098726080966,rh,re-mwe-S32,32.0,2552.0,1.0,CC120049
2640,2.0,0.15,0.9,0.9911195752483134,lh,re-mwe-S32,32.0,2503.0,1.0,CC120061
2641,2.0,0.15,0.9,0.9911195752483134,rh,re-mwe-S32,32.0,2551.0,1.0,CC120061
2642,2.0,0.15,0.9,0.9964716255303855,lh,re-mwe-S32,32.0,2503.0,1.0,CC120120
2643,2.0,0.15,0.9,0.9964716255303855,rh,re-mwe-S32,32.0,2552.0,1.0,CC120120
2644,2.0,0.15,0.9,0.9966537228155276,lh,re-mwe-S32,32.0,2503.0,1.0,CC120166
2645,2.0,0.15,0.9,0.9966537228155276,rh,re-mwe-S32,32.0,2552.0,1.0,CC120166
2646,2.0,0.15,0.9,0.9968460958005229,lh,re-mwe-S32,32.0,2503.0,1.0,CC120182
2647,2.0,0.15,0.9,0.9968460958005229,rh,re-mwe-S32,32.0,2552.0,1.0,CC120182
2648,2.0,0.15,0.9,0.9858320280564384,lh,re-mwe-S32,32.0,2503.0,1.0,CC120218
2649,2.0,0.15,0.9,0.9858320280564384,rh,re-mwe-S32,32.0,2552.0,1.0,CC120218
2650,2.0,0.15,0.9,0.997181638337848,lh,re-mwe-S32,32.0,2503.0,1.0,CC120264
2651,2.0,0.15,0.9,0.997181638337848,rh,re-mwe-S32,32.0,2552.0,1.0,CC120264
2652,2.0,0.15,0.9,0.9912054604666141,lh,re-mwe-S32,32.0,2503.0,1.0,CC120309
2653,2.0,0.15,0.9,0.9912054604666141,rh,re-mwe-S32,32.0,2552.0,1.0,CC120309
2654,2.0,0.15,0.9,0.9982195005993612,lh,re-mwe-S32,32.0,2501.0,1.0,CC120313
2655,2.0,0.15,0.9,0.9982195005993612,rh,re-mwe-S32,32.0,2552.0,1.0,CC120313
2656,2.0,0.15,0.9,0.9970037609285334,lh,re-mwe-S32,32.0,2503.0,1.0,CC120319
2657,2.0,0.15,0.9,0.9970037609285334,rh,re-mwe-S32,32.0,2552.0,1.0,CC120319
2658,2.0,0.15,0.9,0.9948173896618451,lh,re-mwe-S32,32.0,2501.0,1.0,CC120376
2659,2.0,0.15,0.9,0.9948173896618451,rh,re-mwe-S32,32.0,2552.0,1.0,CC120376
2660,2.0,0.15,0.9,0.9962881524907202,lh,re-mwe-S32,32.0,2503.0,1.0,CC120469
2661,2.0,0.15,0.9,0.9962881524907202,rh,re-mwe-S32,32.0,2552.0,1.0,CC120469
2662,2.0,0.15,0.9,0.9937800893515973,lh,re-mwe-S32,32.0,2503.0,1.0,CC120550
2663,2.0,0.15,0.9,0.9937800893515973,rh,re-mwe-S32,32.0,2552.0,1.0,CC120550
2664,2.0,0.15,0.9,0.996807796881164,lh,re-mwe-S32,32.0,2503.0,1.0,CC120640
2665,2.0,0.15,0.9,0.996807796881164,rh,re-mwe-S32,32.0,2552.0,1.0,CC120640
2666,2.0,0.15,0.9,0.9966203314669843,lh,re-mwe-S32,32.0,2503.0,1.0,CC120727
2667,2.0,0.15,0.9,0.9966203314669843,rh,re-mwe-S32,32.0,2552.0,1.0,CC120727
2668,2.0,0.15,0.9,0.9936658023053386,lh,re-mwe-S32,32.0,2502.0,1.0,CC120795
2669,2.0,0.15,0.9,0.9936658023053386,rh,re-mwe-S32,32.0,2552.0,1.0,CC120795
2670,2.0,0.15,0.9,0.9980124617813554,lh,re-mwe-S32,32.0,2503.0,1.0,CC121106
2671,2.0,0.15,0.9,0.9980124617813554,rh,re-mwe-S32,32.0,2550.0,1.0,CC121106
2672,2.0,0.15,0.9,0.9897573417811417,lh,re-mwe-S32,32.0,2503.0,1.0,CC121111
2673,2.0,0.15,0.9,0.9897573417811417,rh,re-mwe-S32,32.0,2552.0,1.0,CC121111
2674,2.0,0.15,0.9,0.9978658201912399,lh,re-mwe-S32,32.0,2503.0,1.0,CC121144
2675,2.0,0.15,0.9,0.9978658201912399,rh,re-mwe-S32,32.0,2551.0,1.0,CC121144
2676,2.0,0.15,0.9,0.982950622829039,lh,re-mwe-S32,32.0,2503.0,1.0,CC121411
2677,2.0,0.15,0.9,0.982950622829039,rh,re-mwe-S32,32.0,2551.0,1.0,CC121411
2678,2.0,0.15,0.9,0.9978006985236283,lh,re-mwe-S32,32.0,2503.0,1.0,CC121428
2679,2.0,0.15,0.9,0.9978006985236283,rh,re-mwe-S32,32.0,2551.0,1.0,CC121428
2680,2.0,0.15,0.9,0.9974481205589795,lh,re-mwe-S32,32.0,2503.0,1.0,CC122172
2681,2.0,0.15,0.9,0.9974481205589795,rh,re-mwe-S32,32.0,2552.0,1.0,CC122172
2682,2.0,0.15,0.9,0.9916183445134087,lh,re-mwe-S32,32.0,2503.0,1.0,CC210519
2683,2.0,0.15,0.9,0.9916183445134087,rh,re-mwe-S32,32.0,2552.0,1.0,CC210519
2684,2.0,0.15,0.9,0.9911317620265155,lh,re-mwe-S32,32.0,2503.0,1.0,CC220526
2685,2.0,0.15,0.9,0.9911317620265155,rh,re-mwe-S32,32.0,2552.0,1.0,CC220526
2686,2.0,0.15,0.9,0.9921664503397256,lh,re-mwe-S32,32.0,2503.0,1.0,CC221373
2687,2.0,0.15,0.9,0.9921664503397256,rh,re-mwe-S32,32.0,2552.0,1.0,CC221373
2688,3.0,0.15,0.9,0.9914902633663135,lh,re-mwe-S32,32.0,2562.0,1.0,CC110033
2689,3.0,0.15,0.9,0.9914902633663135,rh,re-mwe-S32,32.0,2562.0,1.0,CC110033
2690,3.0,0.15,0.9,0.9980729436176853,lh,re-mwe-S32,32.0,2562.0,1.0,CC110101
2691,3.0,0.15,0.9,0.9980729436176853,rh,re-mwe-S32,32.0,2562.0,1.0,CC110101
2692,3.0,0.15,0.9,0.997676830549365,lh,re-mwe-S32,32.0,2562.0,1.0,CC110187
2693,3.0,0.15,0.9,0.997676830549365,rh,re-mwe-S32,32.0,2562.0,1.0,CC110187
2694,3.0,0.15,0.9,0.9932126780813707,lh,re-mwe-S32,32.0,2562.0,1.0,CC110411
2695,3.0,0.15,0.9,0.9932126780813707,rh,re-mwe-S32,32.0,2562.0,1.0,CC110411
2696,3.0,0.15,0.9,0.9951691488402432,lh,re-mwe-S32,32.0,2562.0,1.0,CC110606
2697,3.0,0.15,0.9,0.9951691488402432,rh,re-mwe-S32,32.0,2562.0,1.0,CC110606
2698,3.0,0.15,0.9,0.9917242236687855,lh,re-mwe-S32,32.0,2562.0,1.0,CC112141
2699,3.0,0.15,0.9,0.9917242236687855,rh,re-mwe-S32,32.0,2562.0,1.0,CC112141
2700,3.0,0.15,0.9,0.9956538282254119,lh,re-mwe-S32,32.0,2562.0,1.0,CC120008
2701,3.0,0.15,0.9,0.9956538282254119,rh,re-mwe-S32,32.0,2562.0,1.0,CC120008
2702,3.0,0.15,0.9,0.9985058221375354,lh,re-mwe-S32,32.0,2562.0,1.0,CC120049
2703,3.0,0.15,0.9,0.9985058221375354,rh,re-mwe-S32,32.0,2562.0,1.0,CC120049
2704,3.0,0.15,0.9,0.9910337883460673,lh,re-mwe-S32,32.0,2562.0,1.0,CC120061
2705,3.0,0.15,0.9,0.9910337883460673,rh,re-mwe-S32,32.0,2562.0,1.0,CC120061
2706,3.0,0.15,0.9,0.9969149164943769,lh,re-mwe-S32,32.0,2562.0,1.0,CC120120
2707,3.0,0.15,0.9,0.9969149164943769,rh,re-mwe-S32,32.0,2562.0,1.0,CC120120
2708,3.0,0.15,0.9,0.9932872067006351,lh,re-mwe-S32,32.0,2562.0,1.0,CC120166
2709,3.0,0.15,0.9,0.9932872067006351,rh,re-mwe-S32,32.0,2562.0,1.0,CC120166
2710,3.0,0.15,0.9,0.9989078929399606,lh,re-mwe-S32,32.0,2562.0,1.0,CC120182
2711,3.0,0.15,0.9,0.9989078929399606,rh,re-mwe-S32,32.0,2562.0,1.0,CC120182
2712,3.0,0.15,0.9,0.9799098603003462,lh,re-mwe-S32,32.0,2562.0,1.0,CC120218
2713,3.0,0.15,0.9,0.9799098603003462,rh,re-mwe-S32,32.0,2562.0,1.0,CC120218
2714,3.0,0.15,0.9,0.9989940748578372,lh,re-mwe-S32,32.0,2562.0,1.0,CC120264
2715,3.0,0.15,0.9,0.9989940748578372,rh,re-mwe-S32,32.0,2562.0,1.0,CC120264
2716,3.0,0.15,0.9,0.9912378426364643,lh,re-mwe-S32,32.0,2562.0,1.0,CC120309
2717,3.0,0.15,0.9,0.9912378426364643,rh,re-mwe-S32,32.0,2562.0,1.0,CC120309
2718,3.0,0.15,0.9,0.9978287024478772,lh,re-mwe-S32,32.0,2562.0,1.0,CC120313
2719,3.0,0.15,0.9,0.9978287024478772,rh,re-mwe-S32,32.0,2562.0,1.0,CC120313
2720,3.0,0.15,0.9,0.9969493653417817,lh,re-mwe-S32,32.0,2562.0,1.0,CC120319
2721,3.0,0.15,0.9,0.9969493653417817,rh,re-mwe-S32,32.0,2562.0,1.0,CC120319
2722,3.0,0.15,0.9,0.9842116282542528,lh,re-mwe-S32,32.0,2562.0,1.0,CC120376
2723,3.0,0.15,0.9,0.9842116282542528,rh,re-mwe-S32,32.0,2562.0,1.0,CC120376
2724,3.0,0.15,0.9,0.9955857156830991,lh,re-mwe-S32,32.0,2562.0,1.0,CC120469
2725,3.0,0.15,0.9,0.9955857156830991,rh,re-mwe-S32,32.0,2562.0,1.0,CC120469
2726,3.0,0.15,0.9,0.9893182666614599,lh,re-mwe-S32,32.0,2562.0,1.0,CC120550
2727,3.0,0.15,0.9,0.9893182666614599,rh,re-mwe-S32,32.0,2562.0,1.0,CC120550
2728,3.0,0.15,0.9,0.9948106021968868,lh,re-mwe-S32,32.0,2562.0,1.0,CC120640
2729,3.0,0.15,0.9,0.9948106021968868,rh,re-mwe-S32,32.0,2561.0,1.0,CC120640
2730,3.0,0.15,0.9,0.9957884189585002,lh,re-mwe-S32,32.0,2562.0,1.0,CC120727
2731,3.0,0.15,0.9,0.9957884189585002,rh,re-mwe-S32,32.0,2562.0,1.0,CC120727
2732,3.0,0.15,0.9,0.9928272926141289,lh,re-mwe-S32,32.0,2562.0,1.0,CC120795
2733,3.0,0.15,0.9,0.9928272926141289,rh,re-mwe-S32,32.0,2562.0,1.0,CC120795
2734,3.0,0.15,0.9,0.9970076747784035,lh,re-mwe-S32,32.0,2562.0,1.0,CC121106
2735,3.0,0.15,0.9,0.9970076747784035,rh,re-mwe-S32,32.0,2562.0,1.0,CC121106
2736,3.0,0.15,0.9,0.9786679408885515,lh,re-mwe-S32,32.0,2562.0,1.0,CC121111
2737,3.0,0.15,0.9,0.9786679408885515,rh,re-mwe-S32,32.0,2562.0,1.0,CC121111
2738,3.0,0.15,0.9,0.9977001286836072,lh,re-mwe-S32,32.0,2562.0,1.0,CC121144
2739,3.0,0.15,0.9,0.9977001286836072,rh,re-mwe-S32,32.0,2562.0,1.0,CC121144
2740,3.0,0.15,0.9,0.9783110311819522,lh,re-mwe-S32,32.0,2562.0,1.0,CC121411
2741,3.0,0.15,0.9,0.9783110311819522,rh,re-mwe-S32,32.0,2562.0,1.0,CC121411
2742,3.0,0.15,0.9,0.9965642154578054,lh,re-mwe-S32,32.0,2562.0,1.0,CC121428
2743,3.0,0.15,0.9,0.9965642154578054,rh,re-mwe-S32,32.0,2562.0,1.0,CC121428
2744,3.0,0.15,0.9,0.9955577685530548,lh,re-mwe-S32,32.0,2562.0,1.0,CC122172
2745,3.0,0.15,0.9,0.9955577685530548,rh,re-mwe-S32,32.0,2562.0,1.0,CC122172
2746,3.0,0.15,0.9,0.994639892039518,lh,re-mwe-S32,32.0,2562.0,1.0,CC210519
2747,3.0,0.15,0.9,0.994639892039518,rh,re-mwe-S32,32.0,2562.0,1.0,CC210519
2748,3.0,0.15,0.9,0.9930746799573806,lh,re-mwe-S32,32.0,2562.0,1.0,CC220526
2749,3.0,0.15,0.9,0.9930746799573806,rh,re-mwe-S32,32.0,2562.0,1.0,CC220526
2750,3.0,0.15,0.9,0.9907468407349158,lh,re-mwe-S32,32.0,2562.0,1.0,CC221373
2751,3.0,0.15,0.9,0.9907468407349158,rh,re-mwe-S32,32.0,2562.0,1.0,CC221373
2752,1.0,0.15,0.9,0.6896801129123649,lh,re-mwe-S32,32.0,2.0,1.0,CC110033
2753,1.0,0.15,0.9,0.6896801129123649,rh,re-mwe-S32,32.0,4.0,1.0,CC110033
2754,1.0,0.15,0.9,0.5731600196454765,lh,re-mwe-S32,32.0,1.0,1.0,CC110101
2755,1.0,0.15,0.9,0.5731600196454765,rh,re-mwe-S32,32.0,4.0,1.0,CC110101
2756,1.0,0.15,0.9,0.6681608525927488,lh,re-mwe-S32,32.0,2.0,1.0,CC110187
2757,1.0,0.15,0.9,0.6681608525927488,rh,re-mwe-S32,32.0,5.0,1.0,CC110187
